opeid8,award_year,source_prefix,raw_postal_token,normalized_postal_token
03115900,2006-2007,campus,7161111,00716-1111
03115900,2007-2008,campus,7161111,00716-1111
03115900,2013-2014,campus,7161111,00716-1111
03115900,2014-2015,campus,7161111,00716-1111
03115900,2015-2016,campus,7161111,00716-1111
03115900,2016-2017,campus,7161111,00716-1111
03115900,2019-2020,campus,7161111,00716-1111
03120800,2006-2007,campus,10892701,01089-2701
03120800,2007-2008,campus,10892701,01089-2701
03120800,2013-2014,campus,10892701,01089-2701
03120800,2014-2015,campus,10892701,01089-2701
03120800,2015-2016,campus,10892701,01089-2701
03120800,2016-2017,campus,10892701,01089-2701
03122500,2013-2014,campus,7171568,00717-1568
03122500,2014-2015,campus,7171568,00717-1568
03122500,2015-2016,campus,7171568,00717-1568
03122500,2016-2017,campus,7171568,00717-1568
03122500,2019-2020,campus,7171250,00717-1250
03122600,2006-2007,campus,73063906,07306-3906
03122600,2007-2008,campus,73063906,07306-3906
03122600,2013-2014,campus,73063906,07306-3906
03122600,2014-2015,campus,73063906,07306-3906
03122600,2015-2016,campus,73063906,07306-3906
03122600,2016-2017,campus,73063906,07306-3906
03122600,2019-2020,campus,73063906,07306-3906
03122900,2006-2007,campus,40900529,04090-0529
03122900,2007-2008,campus,40900529,04090-0529
03122900,2013-2014,campus,40900529,04090-0529
03122900,2014-2015,campus,40900529,04090-0529
03122900,2015-2016,campus,40900529,04090-0529
03122900,2016-2017,campus,40900529,04090-0529
03122900,2019-2020,campus,40900529,04090-0529
03124200,2006-2007,campus,9604016,00960-4016
03124200,2007-2008,campus,9604016,00960-4016
03124200,2013-2014,campus,9604016,00960-4016
03124200,2014-2015,campus,9604016,00960-4016
03124200,2015-2016,campus,9604016,00960-4016
03124200,2016-2017,campus,9604016,00960-4016
03124200,2019-2020,campus,9604016,00960-4016
03130500,2006-2007,campus,21111093,02111-1093
03130500,2007-2008,campus,21111093,02111-1093
03130500,2013-2014,campus,21111093,02111-1093
03130500,2014-2015,campus,21111093,02111-1093
03130500,2015-2016,campus,21111093,02111-1093
03130500,2016-2017,campus,21111093,02111-1093
03130500,2019-2020,campus,21161093,02116-1093
03157600,2006-2007,campus,9616345,00961-6345
03157600,2007-2008,campus,9616345,00961-6345
03157600,2013-2014,campus,9616345,00961-6345
03157600,2014-2015,campus,9616345,00961-6345
03157600,2015-2016,campus,9616345,00961-6345
03157600,2016-2017,campus,9616345,00961-6345
03157600,2019-2020,campus,9616345,00961-6345
03182300,2006-2007,campus,31044858,03104-4858
03182300,2007-2008,campus,31044858,03104-4858
03182300,2013-2014,campus,31044858,03104-4858
03182300,2014-2015,campus,31044858,03104-4858
03182300,2015-2016,campus,31044858,03104-4858
03182300,2016-2017,campus,31044858,03104-4858
03196300,2006-2007,campus,21451102,02145-1102
03196300,2007-2008,campus,21451102,02145-1102
03232300,2006-2007,campus,28654211,02865-4211
03232300,2007-2008,campus,28654211,02865-4211
03232300,2013-2014,campus,28654211,02865-4211
03234300,2013-2014,campus,60532150,06053-2150
03234300,2014-2015,campus,60532150,06053-2150
03234300,2015-2016,campus,60532150,06053-2150
03234300,2016-2017,campus,60532150,06053-2150
03234300,2019-2020,campus,60532150,06053-2150
03248300,2006-2007,campus,21364000,02136-4000
03248300,2007-2008,campus,21364000,02136-4000
03248300,2013-2014,campus,21364030,02136-4030
03248300,2014-2015,campus,21364030,02136-4030
03248300,2015-2016,campus,21364030,02136-4030
03248300,2016-2017,campus,21364030,02136-4030
03248300,2019-2020,campus,21364030,02136-4030
03316300,2006-2007,campus,61053630,06105-3630
03316300,2007-2008,campus,61053630,06105-3630
03316300,2013-2014,campus,61053630,06105-3630
03316300,2014-2015,campus,61053630,06105-3630
03316300,2015-2016,campus,61053630,06105-3630
03316300,2016-2017,campus,61053630,06105-3630
03316400,2006-2007,campus,20624766,02062-4766
03316400,2007-2008,campus,20624766,02062-4766
03316400,2013-2014,campus,20624766,02062-4766
03316400,2014-2015,campus,20624766,02062-4766
03316400,2015-2016,campus,20624766,02062-4766
03316400,2016-2017,campus,20624766,02062-4766
03316400,2019-2020,campus,20624766,02062-4766
03324300,2006-2007,campus,70802408,07080-2408
03324300,2007-2008,campus,70802408,07080-2408
03324300,2013-2014,campus,70802408,07080-2408
03324300,2014-2015,campus,70802408,07080-2408
03324300,2015-2016,campus,70802408,07080-2408
03324300,2016-2017,campus,70802408,07080-2408
03326300,2006-2007,campus,9093010,00909-3010
03326300,2007-2008,campus,9093010,00909-3010
03336300,2006-2007,campus,6034802,00603-4802
03336300,2007-2008,campus,6034802,00603-4802
03336300,2013-2014,campus,9070907,00907-0907
03336300,2014-2015,campus,9070907,00907-0907
03336300,2015-2016,campus,9070907,00907-0907
03336300,2016-2017,campus,9070907,00907-0907
03336300,2019-2020,campus,9070907,00907-0907
03381300,2006-2007,campus,61082705,06108-2705
03381300,2007-2008,campus,61082705,06108-2705
03429300,2006-2007,campus,40730000,04073-0000
03429300,2007-2008,campus,40730000,04073-0000
03429300,2013-2014,campus,40730000,04073-0000
03429300,2014-2015,campus,40730000,04073-0000
03429300,2015-2016,campus,40730000,04073-0000
03429300,2016-2017,campus,40730000,04073-0000
03429300,2019-2020,campus,40737007,04073-7007
03452300,2006-2007,campus,6121800,00612-1800
03452300,2007-2008,campus,6121800,00612-1800
03452300,2013-2014,campus,6121800,00612-1800
03452300,2014-2015,campus,6121800,00612-1800
03452300,2015-2016,campus,6121800,00612-1800
03452300,2016-2017,campus,6121800,00612-1800
03452300,2019-2020,campus,6120000,00612-0000
03461400,2006-2007,campus,7310000,00731-0000
03530300,2006-2007,campus,70131900,07013-1900
03530300,2007-2008,campus,70131900,07013-1900
03531300,2006-2007,campus,9280966,00928-0966
03531300,2007-2008,campus,9280966,00928-0966
03531300,2013-2014,campus,9280966,00928-0966
03531300,2014-2015,campus,9280966,00928-0966
03531300,2015-2016,campus,9280966,00928-0966
03531300,2016-2017,campus,9280966,00928-0966
03531300,2019-2020,campus,9280966,00928-0966
03544300,2006-2007,campus,6740000,00674-0000
03544300,2007-2008,campus,6740000,00674-0000
03544300,2013-2014,campus,6740000,00674-0000
03544300,2014-2015,campus,6740000,00674-0000
03544300,2015-2016,campus,6740000,00674-0000
03544300,2016-2017,campus,6740000,00674-0000
03544300,2019-2020,campus,6740000,00674-0000
03552300,2006-2007,campus,9616309,00961-6309
03552300,2007-2008,campus,9616309,00961-6309
03552300,2013-2014,campus,9616309,00961-6309
03552300,2014-2015,campus,9616309,00961-6309
03552300,2015-2016,campus,9616309,00961-6309
03552300,2016-2017,campus,9616309,00961-6309
03552300,2019-2020,campus,9616309,00961-6309
03570500,2006-2007,campus,28061246,02806-1246
03570500,2007-2008,campus,28061246,02806-1246
03570500,2013-2014,campus,18350000,01835-0000
03570500,2014-2015,campus,18350000,01835-0000
03570500,2015-2016,campus,18350000,01835-0000
03570500,2016-2017,campus,18350000,01835-0000
03570500,2019-2020,campus,18350000,01835-0000
03574400,2006-2007,campus,88543908,08854-3908
03574400,2007-2008,campus,88543908,08854-3908
03666300,2006-2007,campus,88909035,08890-9035
03666300,2007-2008,campus,88909035,08890-9035
03666300,2013-2014,campus,71025511,07102-5511
03666300,2014-2015,campus,71025511,07102-5511
03666300,2015-2016,campus,71025511,07102-5511
03666300,2016-2017,campus,71025511,07102-5511
03666300,2019-2020,campus,71025511,07102-5511
03735400,2007-2008,campus,6030000,00603-0000
03735400,2013-2014,campus,6030000,00603-0000
03735400,2014-2015,campus,6030000,00603-0000
03735400,2015-2016,campus,6030000,00603-0000
03735400,2016-2017,campus,6030000,00603-0000
03735400,2019-2020,campus,6030000,00603-0000
03758300,2007-2008,campus,9600000,00960-0000
03758300,2013-2014,campus,9600000,00960-0000
03758300,2014-2015,campus,9600000,00960-0000
03758300,2015-2016,campus,9600000,00960-0000
03758300,2016-2017,campus,9600000,00960-0000
03758300,2019-2020,campus,9600000,00960-0000
03769300,2006-2007,campus,73069900,07306-9900
03769300,2007-2008,campus,73069900,07306-9900
03781400,2013-2014,campus,7918480,00791-8480
03781400,2014-2015,campus,7918480,00791-8480
03781400,2015-2016,campus,7918480,00791-8480
03781400,2016-2017,campus,7918480,00791-8480
03781400,2019-2020,campus,7918480,00791-8480
03785300,2013-2014,campus,9200000,00920-0000
03785300,2014-2015,campus,9200000,00920-0000
03785300,2015-2016,campus,9260000,00926-0000
03785300,2016-2017,campus,9260000,00926-0000
03785300,2019-2020,campus,9260000,00926-0000
03800400,2013-2014,campus,6765071,00676-5071
03800400,2014-2015,campus,6765071,00676-5071
03800400,2015-2016,campus,6765071,00676-5071
03843300,2013-2014,campus,9616321,00961-6321
03927300,2006-2007,campus,63572447,06357-2447
03927300,2007-2008,campus,63572447,06357-2447
03927300,2013-2014,campus,63572447,06357-2447
03927300,2014-2015,campus,63572447,06357-2447
03927300,2015-2016,campus,63572447,06357-2447
03946300,2007-2008,campus,24921200,02492-1200
03946300,2013-2014,campus,24921200,02492-1200
03946300,2014-2015,campus,24921200,02492-1200
03946300,2015-2016,campus,24921200,02492-1200
03946300,2016-2017,campus,24921200,02492-1200
03946300,2019-2020,campus,24921200,02492-1200
03965400,2007-2008,campus,7543917,00754-3917
03965400,2013-2014,campus,7543917,00754-3917
03965400,2014-2015,campus,7543917,00754-3917
03965400,2015-2016,campus,7543917,00754-3917
03965400,2016-2017,campus,7543917,00754-3917
03965400,2019-2020,campus,7543917,00754-3917
04081300,2006-2007,campus,87010000,08701-0000
04081300,2007-2008,campus,87010000,08701-0000
04081300,2013-2014,campus,87010000,08701-0000
04081300,2014-2015,campus,87010000,08701-0000
04081300,2015-2016,campus,87010000,08701-0000
04081300,2016-2017,campus,87010000,08701-0000
04081300,2019-2020,campus,87010000,08701-0000
04117200,2013-2014,campus,7310000,00731-0000
04117200,2014-2015,campus,7310000,00731-0000
04117200,2015-2016,campus,7310000,00731-0000
04117200,2016-2017,campus,7300000,00730-0000
04117200,2019-2020,campus,7300000,00730-0000
04123400,2013-2014,campus,72082380,07208-2380
04123400,2014-2015,campus,72082380,07208-2380
04123400,2015-2016,campus,72082380,07208-2380
04123400,2016-2017,campus,72082380,07208-2380
04123400,2019-2020,campus,72082380,07208-2380
04128000,2013-2014,campus,18016386,01801-6386
04128000,2014-2015,campus,18016386,01801-6386
04128000,2015-2016,campus,18016386,01801-6386
04128000,2016-2017,campus,18016386,01801-6386
04128000,2019-2020,campus,18016386,01801-6386
04131100,2013-2014,campus,87012120,08701-2120
04131100,2014-2015,campus,87012120,08701-2120
04131100,2015-2016,campus,87012120,08701-2120
04131100,2016-2017,campus,87012120,08701-2120
04131100,2019-2020,campus,87012120,08701-2120
04131600,2013-2014,campus,7371298,00737-1298
04131600,2014-2015,campus,7371298,00737-1298
04131600,2015-2016,campus,7371298,00737-1298
04131600,2016-2017,campus,7371298,00737-1298
04131600,2019-2020,campus,7371298,00737-1298
04134100,2016-2017,campus,76081104,07608-1104
04136400,2013-2014,campus,88543870,08854-3870
04136400,2014-2015,campus,88543870,08854-3870
04136400,2015-2016,campus,88543870,08854-3870
04136400,2016-2017,campus,88543870,08854-3870
04136400,2019-2020,campus,88543870,08854-3870
04154500,2014-2015,campus,73060001,07306-0001
04154500,2015-2016,campus,73060001,07306-0001
04154500,2016-2017,campus,73060001,07306-0001
04154900,2013-2014,campus,70182011,07018-2011
04154900,2014-2015,campus,70182011,07018-2011
04154900,2015-2016,campus,70182011,07018-2011
04154900,2016-2017,campus,70182011,07018-2011
04154900,2019-2020,campus,70182011,07018-2011
04180300,2013-2014,campus,77192409,07719-2409
04180300,2014-2015,campus,87012758,08701-2758
04180300,2015-2016,campus,87012758,08701-2758
04184500,2013-2014,campus,70589589,07058-9589
04184500,2014-2015,campus,70589589,07058-9589
04184500,2015-2016,campus,70589589,07058-9589
04184500,2016-2017,campus,70589589,07058-9589
04184500,2019-2020,campus,70589589,07058-9589
04192400,2013-2014,campus,70363905,07036-3905
04192400,2014-2015,campus,70833618,07083-3618
04192400,2015-2016,campus,70833618,07083-3618
04192400,2016-2017,campus,70833618,07083-3618
04192400,2019-2020,campus,70833618,07083-3618
04216100,2013-2014,campus,87014946,08701-4946
04216100,2014-2015,campus,87014946,08701-4946
04216100,2015-2016,campus,87014946,08701-4946
04216100,2016-2017,campus,87014946,08701-4946
04216100,2019-2020,campus,87014946,08701-4946
04218500,2013-2014,campus,70800000,07080-0000
04218500,2014-2015,campus,70800000,07080-0000
04218500,2015-2016,campus,70800000,07080-0000
04218500,2016-2017,campus,70800000,07080-0000
04218500,2019-2020,campus,70800000,07080-0000
04229200,2015-2016,campus,21222834,02122-2834
04229200,2016-2017,campus,21222834,02122-2834
04229200,2019-2020,campus,21222834,02122-2834
04240400,2019-2020,campus,9260000,00926-0000
04240900,2014-2015,campus,7263164,00726-3164
04240900,2015-2016,campus,7263164,00726-3164
04240900,2016-2017,campus,7263164,00726-3164
04250900,2014-2015,campus,9368351,00936-8351
04250900,2015-2016,campus,9368351,00936-8351
04250900,2016-2017,campus,9368351,00936-8351
04250900,2019-2020,campus,9368351,00936-8351
04251000,2014-2015,campus,9576257,00957-6257
04251000,2015-2016,campus,9576257,00957-6257
04251000,2016-2017,campus,9576257,00957-6257
04251500,2015-2016,campus,87015842,08701-5842
04251500,2016-2017,campus,87015842,08701-5842
04251500,2019-2020,campus,87015842,08701-5842
04252000,2015-2016,campus,87013623,08701-3623
04252000,2016-2017,campus,87013623,08701-3623
04252000,2019-2020,campus,87013623,08701-3623
04254200,2014-2015,campus,6839801,00683-9801
04254200,2015-2016,campus,6839801,00683-9801
04254200,2016-2017,campus,6839801,00683-9801
04254200,2019-2020,campus,6839801,00683-9801
04261200,2016-2017,campus,87012053,08701-2053
04261200,2019-2020,campus,87012053,08701-2053
04264400,2019-2020,campus,70600000,07060-0000
04264900,2016-2017,campus,87014618,08701-4618
04264900,2019-2020,campus,87014618,08701-4618
04265300,2019-2020,campus,87011239,08701-1239
04266000,2016-2017,campus,87011445,08701-1445
04266000,2019-2020,campus,87011445,08701-1445
04269300,2019-2020,campus,77355105,07735-5105
04270300,2019-2020,campus,77312444,07731-2444
04271200,2019-2020,campus,87015809,08701-5809
04273800,2019-2020,campus,87010000,08701-0000
00137400,2013-2014,loan_direct,65111189,06511-1189
00137800,2013-2014,loan_direct,60502490,06050-2490
00137900,2013-2014,loan_direct,63204196,06320-4196
00138000,2013-2014,loan_direct,68106826,06810-6826
00138500,2013-2014,loan_direct,68245171,06824-5171
00138700,2013-2014,loan_direct,61052279,06105-2279
00138900,2013-2014,loan_direct,64162027,06416-2027
00139200,2013-2014,loan_direct,60451046,06045-1046
00139300,2013-2014,loan_direct,63204498,06320-4498
00139700,2013-2014,loan_direct,65161999,06516-1999
00139800,2013-2014,loan_direct,60981747,06098-1747
00139900,2013-2014,loan_direct,68541655,06854-1655
00140100,2013-2014,loan_direct,67233240,06723-3240
00140200,2013-2014,loan_direct,65181908,06518-1908
00140300,2013-2014,loan_direct,68251000,06825-1000
00140600,2013-2014,loan_direct,65151355,06515-1355
00140900,2013-2014,loan_direct,61172791,06117-2791
00141400,2013-2014,loan_direct,61063100,06106-3100
00141600,2013-2014,loan_direct,66015650,06601-5650
00141700,2013-2014,loan_direct,62692151,06269-2151
00142200,2013-2014,loan_direct,61171599,06117-1599
00142400,2013-2014,loan_direct,64593208,06459-3208
00142500,2013-2014,loan_direct,62262295,06226-2295
00142600,2013-2014,loan_direct,65208229,06520-8229
00203300,2013-2014,loan_direct,47692888,04769-2888
00203600,2013-2014,loan_direct,42406028,04240-6028
00203800,2013-2014,loan_direct,40118451,04011-8451
00203900,2013-2014,loan_direct,49018840,04901-8840
00204000,2013-2014,loan_direct,49381990,04938-1990
00204100,2013-2014,loan_direct,47431292,04743-1292
00204300,2013-2014,loan_direct,44012999,04401-2999
00204400,2013-2014,loan_direct,44200001,04420-0001
00205000,2013-2014,loan_direct,40059599,04005-9599
00205100,2013-2014,loan_direct,40845236,04084-5236
00205200,2013-2014,loan_direct,49015097,04901-5097
00205300,2013-2014,loan_direct,44690001,04469-0001
00205400,2013-2014,loan_direct,41049301,04104-9301
00205500,2013-2014,loan_direct,46541397,04654-1397
00211400,2013-2014,loan_direct,11093189,01109-3189
00211500,2013-2014,loan_direct,10025000,01002-5000
00211600,2013-2014,loan_direct,24592243,02459-2243
00211700,2013-2014,loan_direct,16121198,01612-1198
00211800,2013-2014,loan_direct,16151294,01615-1294
00212000,2013-2014,loan_direct,18455800,01845-5800
00212100,2013-2014,loan_direct,24570310,02457-0310
00212200,2013-2014,loan_direct,11062212,01106-2212
00212300,2013-2014,loan_direct,16150071,01615-0071
00212400,2013-2014,loan_direct,24524705,02452-4705
00212600,2013-2014,loan_direct,22153693,02215-3693
00212800,2013-2014,loan_direct,24673800,02467-3800
00212900,2013-2014,loan_direct,22159830,02215-9830
00213000,2013-2014,loan_direct,22151789,02215-1789
00213300,2013-2014,loan_direct,24532728,02453-2728
00213900,2013-2014,loan_direct,16101473,01610-1473
00214000,2013-2014,loan_direct,10132839,01013-2839
00214100,2013-2014,loan_direct,16102395,01610-2395
00214300,2013-2014,loan_direct,21862395,02186-2395
00214400,2013-2014,loan_direct,20381994,02038-1994
00214500,2013-2014,loan_direct,21702999,02170-2999
00214600,2013-2014,loan_direct,21164624,02116-4624
00214700,2013-2014,loan_direct,21155798,02115-5798
00214800,2013-2014,loan_direct,19152098,01915-2098
00214900,2013-2014,loan_direct,21383494,02138-3494
