opeid8,award_year,school,state,school_type,zip_code,grant__pell_disbursements,loan__plus_disbursements,ipeds_anchor,ipeds_year,unitid,ipeds_match_status,ipeds_match_method,ipeds_exact_candidate_count,ipeds_unitid_start,ipeds_unitid_end,ipeds_start_candidate_count,ipeds_end_candidate_count,ipeds_anchor_sensitivity,ipeds_scope_root,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,fsa_root_opeid_count,ipeds_opeid_lifetime_unitid_count,ipeds_unitid_lifetime_opeid_count,ipeds_strict_eligible,ipeds_strict_exclusion_reasons,ipeds_reporting_scope,ipeds_instnm,ipeds_stabbr,ipeds_city,ipeds_zip,ipeds_opeflag,ipeds_sector,ipeds_cyactive,ipeds_act,ipeds_newid,ipeds_deathyr,ipeds_closedat,ipeds_postsec,ipeds_pseflag,ipeds_pset4flg,ipeds_rptmth,ipeds_f1systyp,ipeds_f1sysnam,ipeds_f1syscod,prch_ic,idx_ic,ipeds_source_path,ipeds_source_sha256,ipeds_source_member,prch_c,idx_c,prch_ef,idx_ef,prch_f,idx_f,prch_sfa,idx_sfa,prch_gr,idx_gr,prch_sa,idx_sa,prch_s,idx_s,prch_eap,idx_eap,prch_hr,idx_hr,prch_e12,idx_e12,prch_gr2,idx_gr2,prch_al,idx_al,prch_om,idx_om,prchtp_f,prch_adm,idx_adm
03095000,2013-2014,RMIT UNIVERSITY,,Foreign Public,03000,,265203.0,start,2013,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030950,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095000,2014-2015,RMIT UNIVERSITY,,Foreign Public,03000,,176624.0,start,2014,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030950,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095000,2015-2016,RMIT UNIVERSITY,,Foreign Public,03000,,50235.0,start,2015,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030950,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095000,2016-2017,RMIT University,,Foreign Public,03000,,13269.0,start,2016,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030950,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095300,1999-2000,CAMOSUN COLLEGE,FC,Foreign Public,00852,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030953,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095300,2000-2001,CAMOSUN COLLEGE,FC,Foreign Public,00852,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030953,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,1999-2000,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2000-2001,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2001-2002,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2002-2003,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2003-2004,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2004-2005,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2005-2006,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2006-2007,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2007-2008,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2008-2009,BOND UNIVERSITY,FC,Foreign Private,04229,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2009-2010,BOND UNIVERSITY,FC,Foreign Private,04229,,794970.0,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2010-2011,BOND UNIVERSITY,FC,Foreign Private,04229,,1191275.0,start,2010,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2011-2012,BOND UNIVERSITY,FC,Foreign Private,04229,,1287950.0,start,2011,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2012-2013,BOND UNIVERSITY,FC,Foreign Private,04229,,839006.0,start,2012,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2013-2014,BOND UNIVERSITY,,Foreign Private,04229,,932810.0,start,2013,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2014-2015,BOND UNIVERSITY,,Foreign Private,04229,,889181.0,start,2014,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2015-2016,BOND UNIVERSITY,,Foreign Private,04229,,813252.0,start,2015,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2016-2017,BOND UNIVERSITY,,Foreign Private,04229,,1039081.0,start,2016,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2017-2018,BOND UNIVERSITY,,Foreign Private,04229,,1006603.0,start,2017,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2018-2019,BOND UNIVERSITY,,Foreign Private,04229,,1079054.0,start,2018,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2019-2020,BOND UNIVERSITY,,Foreign Private,04229,,973927.0,start,2019,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2020-2021,BOND UNIVERSITY,,Foreign Private,04229,,1129286.0,start,2020,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2021-2022,BOND UNIVERSITY,,Foreign Private,04229,,851679.0,start,2021,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2022-2023,BOND UNIVERSITY,,Foreign Private,04229,,826054.0,start,2022,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2023-2024,BOND UNIVERSITY,,Foreign Private,04229,,479808.0,start,2023,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030954,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095400,2024-2025,BOND UNIVERSITY,,Foreign Private,04229,,,start,2024,,no_exact_match,none,0,,,0,0,year_unavailable,030954,0,0,1,0,0,False,no_exact_match;anchor_year_unavailable;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,1999-2000,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2001-2002,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2002-2003,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2003-2004,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2004-2005,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2005-2006,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2006-2007,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2007-2008,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2008-2009,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2009-2010,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2010-2011,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,76050.0,start,2010,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2011-2012,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,252650.0,start,2011,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2012-2013,ESSEC BUSINESS SCHOOL,FC,Foreign Private,95021,,155074.0,start,2012,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2013-2014,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,168450.0,start,2013,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2014-2015,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,206500.0,start,2014,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2015-2016,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,199500.0,start,2015,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2016-2017,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,258400.0,start,2016,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2017-2018,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2017,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2018-2019,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2018,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2019-2020,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2019,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2020-2021,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2020,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2021-2022,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2021,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2022-2023,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2022,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2023-2024,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2023,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030959,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03095900,2024-2025,ESSEC BUSINESS SCHOOL,,Foreign Private,95021,,,start,2024,,no_exact_match,none,0,,,0,0,year_unavailable,030959,0,0,1,0,0,False,no_exact_match;anchor_year_unavailable;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,1999-2000,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2000-2001,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2001-2002,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2002-2003,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2003-2004,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2004-2005,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2005-2006,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2006-2007,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03096100,2007-2008,LA TROBE UNIVERSITY,FC,Foreign Public,03083,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,030961,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
